loan_id,customer_id,loan_type,loan_amount,start_date,status
LOAN027082,CUST035993,housing,77256,2020-09-19,active
LOAN027083,CUST035994,housing,310697,2016-09-10,active
LOAN027084,CUST035995,housing,320576,2019-02-17,active
LOAN027085,CUST035996,housing,390791,2018-01-17,active
LOAN027086,CUST035997,housing,364151,2020-07-10,active
LOAN027087,CUST035998,housing,109890,2016-08-12,active
LOAN027088,CUST035999,housing,101285,2018-10-19,active
LOAN027089,CUST035999,personal,33605,2019-04-19,active
LOAN027090,CUST036000,housing,443620,2017-03-04,active
LOAN027091,CUST036001,housing,309226,2020-05-16,active
LOAN027092,CUST036002,housing,188533,2018-07-19,active
LOAN027093,CUST036003,housing,209731,2020-01-12,active
LOAN027094,CUST036004,housing,133285,2020-05-04,active
LOAN027095,CUST036004,personal,36427,2022-02-08,active
LOAN027096,CUST036006,housing,213189,2017-01-30,active
LOAN027097,CUST036007,housing,336104,2018-01-17,active
LOAN027098,CUST036008,housing,209652,2016-09-04,active
LOAN027099,CUST036008,personal,47620,2018-06-03,active
LOAN027100,CUST036010,housing,437814,2019-09-26,active
LOAN027101,CUST036011,housing,60813,2017-06-22,active
LOAN027102,CUST036012,housing,295264,2016-11-11,active
LOAN027103,CUST036013,housing,491157,2019-08-03,active
LOAN027104,CUST036014,housing,85146,2020-06-10,active
LOAN027105,CUST036015,housing,92749,2017-04-01,active
LOAN027106,CUST036016,housing,479597,2020-09-28,active
LOAN027107,CUST036017,housing,75790,2017-10-26,active
LOAN027108,CUST036018,housing,467006,2017-07-25,active
LOAN027109,CUST036019,housing,400058,2018-05-03,active
LOAN027110,CUST036020,housing,320515,2018-05-10,active
LOAN027111,CUST036021,housing,91234,2020-11-10,active
LOAN027112,CUST036021,personal,39344,2020-12-29,active
LOAN027113,CUST036022,housing,148001,2017-08-09,active
LOAN027114,CUST036023,housing,335335,2016-03-20,active
LOAN027115,CUST036024,housing,72790,2020-07-11,active
LOAN027116,CUST036024,personal,42950,2017-09-16,active
LOAN027117,CUST036025,housing,97286,2018-11-17,active
LOAN027118,CUST036026,housing,344540,2018-10-20,active
LOAN027119,CUST036026,personal,36851,2017-01-08,active
LOAN027120,CUST036027,housing,79559,2020-03-09,active
LOAN027121,CUST036028,housing,87182,2018-09-05,active
LOAN027122,CUST036029,housing,305775,2016-11-11,active
LOAN027123,CUST036029,personal,24687,2021-01-13,active
LOAN027124,CUST036030,housing,392542,2020-04-07,active
LOAN027125,CUST036030,personal,34647,2018-06-26,active
LOAN027126,CUST036031,housing,220434,2016-08-19,active
LOAN027127,CUST036031,personal,19093,2020-09-17,active
LOAN027128,CUST036032,housing,217808,2017-01-15,active
LOAN027129,CUST036033,housing,234735,2020-02-23,active
LOAN027130,CUST036034,housing,456693,2016-04-05,active
LOAN027131,CUST036035,housing,268180,2018-09-23,active
LOAN027132,CUST036036,housing,329301,2016-08-12,active
LOAN027133,CUST036036,personal,44986,2020-03-15,active
LOAN027134,CUST036037,housing,147380,2020-07-27,active
LOAN027135,CUST036038,housing,161730,2016-09-28,active
LOAN027136,CUST036039,housing,402540,2019-04-15,active
LOAN027137,CUST036039,personal,39705,2019-05-07,active
LOAN027138,CUST036040,housing,377037,2016-04-03,active
LOAN027139,CUST036041,housing,253285,2020-08-16,active
LOAN027140,CUST036042,housing,399746,2017-09-13,active
LOAN027141,CUST036042,personal,15116,2018-12-24,active
LOAN027142,CUST036043,housing,162390,2017-02-03,active
LOAN027143,CUST036044,housing,159715,2020-08-16,active
LOAN027144,CUST036045,housing,121406,2018-10-10,active
LOAN027145,CUST036045,personal,37085,2022-10-12,active
LOAN027146,CUST036046,housing,287355,2017-01-19,active
LOAN027147,CUST036046,personal,41215,2020-05-12,active
LOAN027148,CUST036047,housing,331696,2016-04-01,active
LOAN027149,CUST036048,housing,430285,2017-09-06,active
LOAN027150,CUST036049,housing,60557,2020-03-09,active
LOAN027151,CUST036050,housing,284811,2018-08-01,active
LOAN027152,CUST036051,housing,424292,2019-02-22,active
LOAN027153,CUST036052,housing,360404,2017-07-10,active
LOAN027154,CUST036053,housing,83176,2018-10-05,active
LOAN027155,CUST036053,personal,45262,2020-09-30,active
LOAN027156,CUST036054,housing,326410,2019-08-26,active
LOAN027157,CUST036055,housing,150032,2020-02-03,active
LOAN027158,CUST036056,housing,173531,2018-03-31,active
LOAN027159,CUST036057,housing,122623,2016-11-07,active
LOAN027160,CUST036057,personal,15295,2022-08-10,active
LOAN027161,CUST036058,housing,214698,2020-07-27,active
LOAN027162,CUST036058,personal,5433,2018-07-31,active
LOAN027163,CUST036059,housing,411681,2020-04-28,active
LOAN027164,CUST036060,housing,129622,2018-02-03,active
LOAN027165,CUST036061,housing,94914,2018-12-01,active
LOAN027166,CUST036062,housing,168256,2018-03-04,active
LOAN027167,CUST036063,housing,411137,2017-02-14,active
LOAN027168,CUST036063,personal,25393,2022-05-19,active
LOAN027169,CUST036064,housing,100127,2017-11-26,active
LOAN027170,CUST036064,personal,25074,2018-05-02,active
LOAN027171,CUST036065,housing,495532,2019-01-16,active
LOAN027172,CUST036066,housing,200057,2019-02-23,active
LOAN027173,CUST036066,personal,12344,2018-10-16,active
LOAN027174,CUST036067,housing,239429,2016-12-28,active
LOAN027175,CUST036068,housing,355690,2018-04-22,active
LOAN027176,CUST036069,housing,336614,2019-09-22,active
LOAN027177,CUST036069,personal,22096,2021-10-23,active
LOAN027178,CUST036070,housing,53958,2018-04-11,active
LOAN027179,CUST036070,personal,36584,2018-06-11,active
LOAN027180,CUST036071,housing,79067,2019-10-04,active
LOAN027181,CUST036072,housing,493102,2019-12-04,active
LOAN027182,CUST036073,housing,410844,2019-07-28,active
LOAN027183,CUST036074,housing,227835,2020-03-28,active
LOAN027184,CUST036075,housing,141663,2016-11-23,active
LOAN027185,CUST036076,housing,198482,2020-04-20,active
LOAN027186,CUST036077,housing,56574,2020-08-05,active
LOAN027187,CUST036078,housing,62888,2019-06-03,active
LOAN027188,CUST036079,housing,473534,2018-06-14,active
LOAN027189,CUST036079,personal,8898,2021-12-09,active
LOAN027190,CUST036081,housing,91806,2018-12-24,active
LOAN027191,CUST036082,housing,238311,2016-04-09,active
LOAN027192,CUST036083,housing,228211,2019-04-11,active
LOAN027193,CUST036084,personal,49043,2020-09-21,active
LOAN027194,CUST036085,housing,415097,2017-08-19,active
LOAN027195,CUST036086,housing,371998,2016-07-04,active
LOAN027196,CUST036087,housing,374326,2016-02-02,active
LOAN027197,CUST036088,housing,306970,2016-02-15,active
LOAN027198,CUST036088,personal,11760,2018-09-14,active
LOAN027199,CUST036090,housing,204857,2019-03-02,active
LOAN027200,CUST036090,personal,40094,2021-08-25,active
LOAN027201,CUST036091,housing,462285,2018-11-17,active
LOAN027202,CUST036092,housing,153136,2019-06-20,active
LOAN027203,CUST036093,housing,64463,2019-03-12,active
LOAN027204,CUST036094,housing,415306,2016-06-12,active
LOAN027205,CUST036095,housing,149080,2018-02-01,active
LOAN027206,CUST036096,housing,198096,2019-03-17,active
LOAN027207,CUST036097,housing,235142,2019-09-24,active
LOAN027208,CUST036098,housing,192866,2019-06-27,active
LOAN027209,CUST036098,personal,25233,2020-03-23,active
LOAN027210,CUST036099,housing,216576,2018-10-10,active
LOAN027211,CUST036099,personal,11077,2021-12-10,active
LOAN027212,CUST036100,housing,91855,2019-11-21,active
LOAN027213,CUST036101,housing,486423,2017-03-19,active
LOAN027214,CUST036102,housing,274229,2018-02-01,active
LOAN027215,CUST036102,personal,10053,2018-10-16,active
LOAN027216,CUST036103,housing,56640,2016-03-02,active
LOAN027217,CUST036104,housing,166871,2016-04-28,active
LOAN027218,CUST036105,housing,87750,2020-03-16,active
LOAN027219,CUST036106,housing,107164,2020-01-23,active
LOAN027220,CUST036107,housing,164262,2018-03-18,active
LOAN027221,CUST036108,housing,334380,2017-04-27,active
LOAN027222,CUST036109,housing,313108,2020-02-07,active
LOAN027223,CUST036110,housing,378430,2018-02-12,active
LOAN027224,CUST036111,housing,132434,2019-09-04,active
LOAN027225,CUST036112,housing,442430,2019-09-27,active
LOAN027226,CUST036113,housing,186721,2016-10-26,active
LOAN027227,CUST036114,housing,200926,2019-09-03,active
LOAN027228,CUST036115,housing,72348,2020-03-13,active
LOAN027229,CUST036116,housing,363708,2019-11-14,active
LOAN027230,CUST036116,personal,39937,2017-12-10,active
LOAN027231,CUST036117,housing,146472,2019-01-17,active
LOAN027232,CUST036118,housing,488126,2016-12-30,active
LOAN027233,CUST036119,housing,91738,2020-01-18,active
LOAN027234,CUST036120,housing,281966,2020-10-22,active
LOAN027235,CUST036121,housing,339136,2017-06-18,active
LOAN027236,CUST036122,housing,486880,2020-07-18,active
LOAN027237,CUST036124,housing,488329,2017-07-27,active
LOAN027238,CUST036125,housing,127546,2018-06-02,active
LOAN027239,CUST036126,housing,496149,2020-11-30,active
LOAN027240,CUST036127,housing,477080,2016-05-28,active
LOAN027241,CUST036128,housing,79539,2018-06-20,active
LOAN027242,CUST036129,housing,58373,2019-08-18,active
LOAN027243,CUST036129,personal,42061,2022-10-24,active
LOAN027244,CUST036130,housing,68072,2016-02-19,active
LOAN027245,CUST036131,housing,298729,2016-07-09,active
LOAN027246,CUST036132,housing,276044,2019-04-15,active
LOAN027247,CUST036132,personal,38660,2020-08-10,active
LOAN027248,CUST036133,housing,239852,2017-01-01,active
LOAN027249,CUST036134,housing,364083,2018-03-31,active
LOAN027250,CUST036135,housing,490754,2018-04-24,active
LOAN027251,CUST036136,housing,442172,2020-04-30,active
LOAN027252,CUST036137,housing,418790,2018-08-02,active
LOAN027253,CUST036137,personal,20944,2018-09-03,active
LOAN027254,CUST036138,housing,452805,2020-02-23,active
LOAN027255,CUST036139,housing,456494,2020-01-15,active
LOAN027256,CUST036140,housing,393774,2019-01-23,active
LOAN027257,CUST036141,housing,213967,2016-12-04,active
LOAN027258,CUST036142,housing,124214,2016-10-26,active
LOAN027259,CUST036143,housing,160406,2017-09-03,active
LOAN027260,CUST036144,housing,317211,2018-03-22,active
LOAN027261,CUST036145,housing,331274,2020-12-23,active
LOAN027262,CUST036145,personal,45668,2020-09-24,active
LOAN027263,CUST036146,housing,115024,2018-11-22,active
LOAN027264,CUST036147,housing,66293,2017-08-06,active
LOAN027265,CUST036148,housing,383768,2018-07-05,active
LOAN027266,CUST036149,housing,393234,2018-04-26,active
LOAN027267,CUST036150,housing,438236,2020-05-13,active
LOAN027268,CUST036151,housing,333033,2020-12-26,active
LOAN027269,CUST036152,housing,292164,2016-01-28,active
LOAN027270,CUST036152,personal,19645,2018-05-02,active
LOAN027271,CUST036153,housing,399298,2019-05-20,active
LOAN027272,CUST036154,housing,342805,2017-07-14,active
LOAN027273,CUST036155,housing,439556,2020-12-23,active
LOAN027274,CUST036156,housing,406654,2019-10-24,active
LOAN027275,CUST036157,housing,378370,2019-06-19,active
LOAN027276,CUST036158,housing,462499,2019-02-24,active
LOAN027277,CUST036159,housing,289701,2018-07-04,active
LOAN027278,CUST036160,housing,311622,2016-02-05,active
LOAN027279,CUST036161,housing,115680,2020-09-29,active
LOAN027280,CUST036161,personal,32394,2021-06-05,active
LOAN027281,CUST036162,housing,388021,2017-10-17,active
LOAN027282,CUST036163,housing,251697,2016-02-27,active
LOAN027283,CUST036164,housing,77011,2019-03-08,active
LOAN027284,CUST036165,housing,119523,2019-08-10,active
LOAN027285,CUST036166,housing,96684,2019-04-07,active
LOAN027286,CUST036166,personal,8842,2019-06-08,active
LOAN027287,CUST036167,housing,238948,2017-06-13,active
LOAN027288,CUST036168,housing,183593,2019-08-24,active
LOAN027289,CUST036169,housing,413297,2019-03-14,active
LOAN027290,CUST036170,housing,118699,2019-05-24,active
LOAN027291,CUST036171,housing,271685,2016-02-18,active
LOAN027292,CUST036172,housing,406491,2019-02-13,active
LOAN027293,CUST036174,housing,429189,2017-12-17,active
LOAN027294,CUST036176,housing,112252,2020-02-17,active
LOAN027295,CUST036177,housing,329880,2018-07-19,active
LOAN027296,CUST036178,housing,383648,2020-01-24,active
LOAN027297,CUST036179,housing,217125,2016-11-04,active
LOAN027298,CUST036180,housing,407013,2016-02-16,active
LOAN027299,CUST036180,personal,49737,2022-08-10,active
LOAN027300,CUST036181,housing,330542,2017-12-05,active
LOAN027301,CUST036181,personal,38612,2021-02-26,active
LOAN027302,CUST036182,housing,194676,2018-07-15,active
LOAN027303,CUST036183,housing,195648,2019-01-31,active
LOAN027304,CUST036184,housing,61629,2017-03-25,active
LOAN027305,CUST036184,personal,10251,2022-09-28,active
LOAN027306,CUST036185,housing,261943,2017-09-15,active
LOAN027307,CUST036186,housing,405787,2019-09-21,active
LOAN027308,CUST036187,housing,299683,2019-11-27,active
LOAN027309,CUST036187,personal,8420,2018-03-08,active
LOAN027310,CUST036188,housing,200572,2016-12-05,active
LOAN027311,CUST036188,personal,30603,2022-11-23,active
LOAN027312,CUST036189,housing,66087,2017-07-05,active
LOAN027313,CUST036190,housing,216201,2019-12-25,active
LOAN027314,CUST036191,housing,146308,2019-10-04,active
LOAN027315,CUST036192,housing,207733,2018-01-05,active
LOAN027316,CUST036193,housing,476716,2016-04-08,active
LOAN027317,CUST036194,housing,137535,2020-10-02,active
LOAN027318,CUST036195,housing,131306,2018-10-20,active
LOAN027319,CUST036196,housing,125078,2020-06-20,active
LOAN027320,CUST036197,housing,287682,2019-02-18,active
LOAN027321,CUST036198,housing,92889,2020-05-15,active
LOAN027322,CUST036198,personal,41705,2021-02-01,active
LOAN027323,CUST036199,housing,241337,2020-11-15,active
LOAN027324,CUST036199,personal,22183,2020-02-12,active
LOAN027325,CUST036200,housing,147767,2019-09-25,active
LOAN027326,CUST036201,housing,120278,2017-12-23,active
LOAN027327,CUST036202,housing,387252,2016-11-22,active
LOAN027328,CUST036204,housing,343351,2017-03-07,active
LOAN027329,CUST036205,housing,404851,2018-06-23,active
LOAN027330,CUST036205,personal,21292,2021-05-15,active
LOAN027331,CUST036206,housing,56842,2016-12-15,active
LOAN027332,CUST036207,housing,439408,2020-12-19,active
LOAN027333,CUST036208,housing,87886,2020-01-15,active
LOAN027334,CUST036209,housing,102111,2020-02-15,active
LOAN027335,CUST036212,housing,121851,2016-05-13,active
LOAN027336,CUST036213,housing,114896,2019-07-25,active
LOAN027337,CUST036214,housing,193976,2016-11-05,active
LOAN027338,CUST036215,housing,74693,2020-10-16,active
LOAN027339,CUST036216,housing,84442,2018-09-10,active
LOAN027340,CUST036217,housing,370118,2020-10-10,active
LOAN027341,CUST036218,housing,384705,2020-03-20,active
LOAN027342,CUST036219,housing,141397,2018-01-09,active
LOAN027343,CUST036220,housing,179601,2018-01-16,active
LOAN027344,CUST036221,housing,462395,2019-09-05,active
LOAN027345,CUST036222,housing,424492,2019-04-26,active
LOAN027346,CUST036222,personal,28993,2019-12-01,active
LOAN027347,CUST036223,housing,199144,2016-07-02,active
LOAN027348,CUST036224,housing,291906,2016-02-04,active
LOAN027349,CUST036224,personal,26737,2021-02-04,active
LOAN027350,CUST036225,housing,297476,2020-06-08,active
LOAN027351,CUST036227,housing,460176,2018-10-28,active
LOAN027352,CUST036228,housing,303078,2017-01-17,active
LOAN027353,CUST036229,housing,179600,2019-12-17,active
LOAN027354,CUST036230,housing,423441,2017-11-29,active
LOAN027355,CUST036231,housing,207394,2016-01-25,active
LOAN027356,CUST036232,housing,486015,2017-08-17,active
LOAN027357,CUST036233,housing,427307,2016-12-18,active
LOAN027358,CUST036235,housing,150889,2020-12-07,active
LOAN027359,CUST036235,personal,33266,2017-01-04,active
LOAN027360,CUST036236,housing,212849,2020-10-04,active
LOAN027361,CUST036237,housing,382739,2018-10-01,active
LOAN027362,CUST036238,housing,81309,2019-11-02,active
LOAN027363,CUST036239,housing,242614,2019-04-01,active
LOAN027364,CUST036240,housing,342665,2019-03-31,active
LOAN027365,CUST036241,housing,427704,2017-06-18,active
LOAN027366,CUST036241,personal,31097,2020-01-04,active
LOAN027367,CUST036242,housing,98241,2016-09-28,active
LOAN027368,CUST036243,housing,417219,2018-06-22,active
LOAN027369,CUST036245,housing,182431,2020-01-08,active
LOAN027370,CUST036246,housing,209647,2017-08-12,active
LOAN027371,CUST036248,housing,477459,2017-07-02,active
LOAN027372,CUST036249,housing,413604,2019-11-09,active
LOAN027373,CUST036250,housing,431034,2020-01-05,active
LOAN027374,CUST036251,housing,244910,2016-11-10,active
LOAN027375,CUST036252,housing,257950,2018-02-02,active
LOAN027376,CUST036253,housing,332106,2017-05-24,active
LOAN027377,CUST036254,housing,422869,2018-08-15,active
LOAN027378,CUST036255,housing,467392,2017-06-07,active
LOAN027379,CUST036256,housing,84689,2019-03-25,active
LOAN027380,CUST036257,housing,404545,2018-10-18,active
LOAN027381,CUST036257,personal,44520,2019-08-17,active
LOAN027382,CUST036258,housing,467145,2018-11-20,active
LOAN027383,CUST036259,housing,188506,2020-03-20,active
LOAN027384,CUST036261,housing,81906,2020-01-24,active
LOAN027385,CUST036262,housing,491372,2017-07-26,active
LOAN027386,CUST036263,housing,433712,2018-11-11,active
LOAN027387,CUST036264,housing,410700,2016-05-25,active
LOAN027388,CUST036265,housing,467824,2017-07-31,active
LOAN027389,CUST036266,housing,106946,2020-08-03,active
LOAN027390,CUST036267,housing,90542,2018-02-08,active
LOAN027391,CUST036268,housing,108816,2018-10-07,active
LOAN027392,CUST036269,housing,274864,2020-04-07,active
LOAN027393,CUST036270,housing,453820,2017-06-18,active
LOAN027394,CUST036271,housing,124445,2016-09-17,active
LOAN027395,CUST036272,housing,374178,2020-05-16,active
LOAN027396,CUST036272,personal,19954,2021-10-25,active
LOAN027397,CUST036273,housing,412836,2017-05-04,active
LOAN027398,CUST036273,personal,30492,2019-10-11,active
LOAN027399,CUST036274,housing,265870,2016-04-30,active
LOAN027400,CUST036275,housing,304595,2018-05-17,active
LOAN027401,CUST036276,housing,166679,2018-10-09,active
LOAN027402,CUST036276,personal,26980,2017-10-07,active
LOAN027403,CUST036277,housing,92560,2020-09-23,active
LOAN027404,CUST036278,housing,383652,2017-03-31,active
LOAN027405,CUST036279,housing,117602,2018-01-13,active
LOAN027406,CUST036279,personal,16720,2022-08-23,active
LOAN027407,CUST036280,housing,190190,2016-01-03,active
LOAN027408,CUST036281,housing,113748,2016-11-27,active
LOAN027409,CUST036282,housing,85810,2019-09-10,active
LOAN027410,CUST036283,housing,477189,2018-02-05,active
LOAN027411,CUST036284,housing,352792,2018-08-03,active
LOAN027412,CUST036284,personal,41116,2017-02-03,active
LOAN027413,CUST036285,housing,101561,2019-09-12,active
LOAN027414,CUST036286,housing,344230,2020-11-23,active
LOAN027415,CUST036287,housing,78380,2018-03-20,active
LOAN027416,CUST036288,housing,358311,2020-08-18,active
LOAN027417,CUST036289,housing,145696,2020-02-10,active
LOAN027418,CUST036290,housing,461009,2019-05-27,active
LOAN027419,CUST036291,housing,431341,2019-11-17,active
LOAN027420,CUST036292,housing,207026,2020-07-13,active
LOAN027421,CUST036293,housing,154748,2019-01-07,active
LOAN027422,CUST036294,housing,189939,2020-11-26,active
LOAN027423,CUST036295,housing,479073,2017-03-17,active
LOAN027424,CUST036296,housing,229159,2017-12-29,active
LOAN027425,CUST036297,housing,153385,2020-06-30,active
LOAN027426,CUST036298,housing,442978,2017-06-06,active
LOAN027427,CUST036299,housing,147417,2019-05-27,active
LOAN027428,CUST036300,housing,149526,2017-11-15,active
LOAN027429,CUST036301,personal,38731,2020-03-03,active
LOAN027430,CUST036302,housing,184297,2017-01-17,active
LOAN027431,CUST036304,housing,237423,2016-12-12,active
LOAN027432,CUST036305,housing,159606,2016-05-16,active
LOAN027433,CUST036305,personal,17212,2018-07-29,active
LOAN027434,CUST036306,housing,193759,2020-09-16,active
LOAN027435,CUST036307,housing,469268,2018-10-04,active
LOAN027436,CUST036308,housing,155016,2017-07-13,active
LOAN027437,CUST036309,housing,365772,2017-09-18,active
LOAN027438,CUST036310,housing,196950,2018-12-08,active
LOAN027439,CUST036311,housing,342146,2016-06-06,active
LOAN027440,CUST036312,housing,477833,2016-07-04,active
LOAN027441,CUST036312,personal,14818,2017-02-19,active
LOAN027442,CUST036313,housing,421572,2019-11-16,active
LOAN027443,CUST036314,housing,440692,2017-09-17,active
LOAN027444,CUST036315,housing,255130,2017-02-06,active
LOAN027445,CUST036315,personal,7377,2019-08-15,active
LOAN027446,CUST036316,housing,192804,2017-12-17,active
LOAN027447,CUST036317,housing,359378,2016-05-22,active
LOAN027448,CUST036317,personal,14609,2020-06-16,active
LOAN027449,CUST036318,housing,144839,2019-12-03,active
LOAN027450,CUST036319,housing,196017,2017-01-27,active
LOAN027451,CUST036320,housing,204800,2019-11-04,active
LOAN027452,CUST036321,housing,252217,2016-07-14,active
LOAN027453,CUST036321,personal,44632,2017-09-24,active
LOAN027454,CUST036322,housing,463606,2016-07-26,active
LOAN027455,CUST036323,housing,469714,2018-04-18,active
LOAN027456,CUST036324,housing,161012,2018-10-05,active
LOAN027457,CUST036325,housing,367337,2017-04-02,active
LOAN027458,CUST036326,housing,71827,2018-04-30,active
LOAN027459,CUST036326,personal,6405,2022-01-28,active
LOAN027460,CUST036327,housing,127769,2019-08-03,active
LOAN027461,CUST036328,housing,453576,2020-07-25,active
LOAN027462,CUST036329,housing,476420,2016-11-25,active
LOAN027463,CUST036330,housing,245410,2017-11-23,active
LOAN027464,CUST036331,housing,182200,2017-11-18,active
LOAN027465,CUST036332,housing,451668,2018-06-20,active
LOAN027466,CUST036333,housing,131449,2017-06-16,active
LOAN027467,CUST036333,personal,41812,2022-09-11,active
LOAN027468,CUST036334,housing,438270,2019-09-03,active
LOAN027469,CUST036335,housing,245289,2017-10-12,active
LOAN027470,CUST036336,housing,404095,2018-07-15,active
LOAN027471,CUST036336,personal,3765,2018-10-09,active
LOAN027472,CUST036337,housing,199784,2016-07-12,active
LOAN027473,CUST036338,housing,394406,2020-02-05,active
LOAN027474,CUST036339,housing,342804,2018-05-15,active
LOAN027475,CUST036340,housing,141592,2020-12-10,active
LOAN027476,CUST036340,personal,24573,2022-11-22,active
LOAN027477,CUST036341,housing,144243,2016-11-20,active
LOAN027478,CUST036342,housing,207032,2016-11-02,active
LOAN027479,CUST036343,housing,435758,2016-08-06,active
LOAN027480,CUST036344,housing,491227,2020-08-04,active
LOAN027481,CUST036345,housing,155008,2017-03-17,active
LOAN027482,CUST036346,housing,486773,2016-10-24,active
LOAN027483,CUST036347,housing,449856,2017-09-15,active
LOAN027484,CUST036348,housing,309128,2018-03-06,active
LOAN027485,CUST036348,personal,13659,2017-09-04,active
LOAN027486,CUST036349,housing,298437,2017-04-27,active
LOAN027487,CUST036350,housing,109825,2018-02-26,active
LOAN027488,CUST036351,housing,105349,2018-03-09,active
LOAN027489,CUST036351,personal,20665,2020-08-16,active
LOAN027490,CUST036352,housing,132932,2019-11-03,active
LOAN027491,CUST036352,personal,5544,2017-02-05,active
LOAN027492,CUST036353,housing,148900,2017-09-17,active
LOAN027493,CUST036354,housing,357817,2018-12-30,active
LOAN027494,CUST036355,housing,330812,2017-12-14,active
LOAN027495,CUST036356,housing,442531,2017-07-01,active
LOAN027496,CUST036356,personal,29483,2018-09-04,active
LOAN027497,CUST036357,housing,318800,2018-02-01,active
LOAN027498,CUST036357,personal,38435,2019-04-04,active
LOAN027499,CUST036358,housing,170420,2020-11-29,active
LOAN027500,CUST036359,housing,290534,2019-08-20,active
LOAN027501,CUST036360,housing,346432,2018-10-06,active
LOAN027502,CUST036361,housing,312117,2017-11-16,active
LOAN027503,CUST036362,housing,465355,2017-12-24,active
LOAN027504,CUST036363,housing,336614,2017-02-28,active
LOAN027505,CUST036364,housing,107555,2018-03-08,active
LOAN027506,CUST036365,housing,63177,2016-06-12,active
LOAN027507,CUST036366,housing,352169,2016-07-16,active
LOAN027508,CUST036367,housing,285043,2020-12-23,active
LOAN027509,CUST036368,housing,394418,2017-11-12,active
LOAN027510,CUST036369,housing,375717,2019-10-14,active
LOAN027511,CUST036370,housing,240828,2018-01-13,active
LOAN027512,CUST036371,housing,258037,2017-08-20,active
LOAN027513,CUST036372,housing,404876,2017-01-23,active
LOAN027514,CUST036373,housing,396062,2019-03-01,active
LOAN027515,CUST036373,personal,48599,2021-02-20,active
LOAN027516,CUST036374,housing,188829,2018-03-25,active
LOAN027517,CUST036374,personal,41002,2021-09-11,active
LOAN027518,CUST036375,housing,496282,2016-02-11,active
LOAN027519,CUST036376,housing,467382,2016-11-12,active
LOAN027520,CUST036377,housing,78330,2019-08-05,active
LOAN027521,CUST036378,housing,276371,2016-03-09,active
LOAN027522,CUST036379,housing,117595,2019-05-09,active
LOAN027523,CUST036380,housing,75297,2020-09-20,active
LOAN027524,CUST036381,housing,349756,2020-04-14,active
LOAN027525,CUST036382,housing,165603,2019-09-22,active
LOAN027526,CUST036383,housing,316470,2019-04-23,active
LOAN027527,CUST036384,housing,319103,2018-04-04,active
LOAN027528,CUST036385,housing,269859,2018-12-09,active
LOAN027529,CUST036386,housing,117870,2017-02-20,active
LOAN027530,CUST036387,housing,482157,2018-11-11,active
LOAN027531,CUST036388,housing,171492,2019-01-01,active
LOAN027532,CUST036389,housing,337503,2017-09-20,active
LOAN027533,CUST036390,housing,300988,2017-03-03,active
LOAN027534,CUST036391,housing,100782,2018-10-28,active
LOAN027535,CUST036392,housing,387181,2016-03-16,active
LOAN027536,CUST036393,housing,276008,2020-07-28,active
LOAN027537,CUST036394,housing,397891,2016-05-09,active
LOAN027538,CUST036395,housing,296175,2018-12-08,active
LOAN027539,CUST036396,housing,416056,2017-06-24,active
LOAN027540,CUST036397,housing,80749,2018-09-02,active
LOAN027541,CUST036398,housing,498514,2018-05-26,active
LOAN027542,CUST036399,housing,316912,2016-11-30,active
LOAN027543,CUST036400,housing,471251,2017-12-26,active
LOAN027544,CUST036402,housing,77819,2018-12-15,active
LOAN027545,CUST036402,personal,19156,2018-06-05,active
LOAN027546,CUST036403,housing,421958,2020-05-10,active
LOAN027547,CUST036404,housing,485823,2016-06-12,active
LOAN027548,CUST036405,housing,58492,2017-11-17,active
LOAN027549,CUST036406,housing,292295,2017-11-05,active
LOAN027550,CUST036406,personal,3103,2020-05-09,active
LOAN027551,CUST036407,housing,400788,2016-08-17,active
LOAN027552,CUST036409,housing,71620,2020-09-27,active
LOAN027553,CUST036409,personal,7911,2019-07-06,active
LOAN027554,CUST036410,housing,356301,2020-04-13,active
LOAN027555,CUST036411,housing,304647,2017-12-12,active
LOAN027556,CUST036412,housing,230275,2018-10-02,active
LOAN027557,CUST036413,housing,236338,2017-11-11,active
LOAN027558,CUST036414,housing,414238,2017-01-23,active
LOAN027559,CUST036415,housing,452068,2017-07-11,active
LOAN027560,CUST036416,housing,354573,2019-12-08,active
LOAN027561,CUST036416,personal,13892,2019-02-07,active
LOAN027562,CUST036417,housing,324479,2017-12-07,active
LOAN027563,CUST036418,housing,172356,2016-06-12,active
LOAN027564,CUST036419,housing,461327,2017-01-19,active
LOAN027565,CUST036420,housing,224221,2018-11-27,active
LOAN027566,CUST036421,housing,131639,2019-01-30,active
LOAN027567,CUST036422,housing,380296,2018-11-20,active
LOAN027568,CUST036423,housing,433968,2019-10-23,active
LOAN027569,CUST036424,housing,438147,2020-12-18,active
LOAN027570,CUST036424,personal,10317,2021-06-01,active
LOAN027571,CUST036425,housing,442829,2017-07-30,active
LOAN027572,CUST036425,personal,15901,2018-10-30,active
LOAN027573,CUST036426,housing,408726,2016-11-12,active
LOAN027574,CUST036426,personal,14226,2020-10-19,active
LOAN027575,CUST036427,housing,421736,2020-12-17,active
LOAN027576,CUST036428,housing,203204,2017-04-14,active
LOAN027577,CUST036429,housing,313346,2017-06-10,active
LOAN027578,CUST036430,housing,421246,2020-01-09,active
LOAN027579,CUST036431,housing,204333,2019-10-04,active
LOAN027580,CUST036432,housing,411260,2017-01-23,active
